train_r2,test_r2,train_loss,test_loss
0.9065405331745031,0.7041090633676237,0.4119786024093628,2.678357109427452
0.9084696017635648,0.7027221479956618,0.39271809346973896,2.7247617095708847
0.9092852766470657,0.7085646585105093,0.38670495990663767,2.6773756816983223
0.910924138364174,0.7025038427379273,0.40089573711156845,2.71952310949564
0.9125836013358302,0.7051791758404007,0.3868785072118044,2.6969897896051407
0.9122227810850003,0.6968309067456593,0.38774565793573856,2.722669616341591
0.9147948504881717,0.7054160125134699,0.37489460594952106,2.7224433049559593
0.913209302067761,0.7019160336035741,0.3750575464218855,2.7339847311377525
0.9153258823825288,0.6997017313909424,0.3770228512585163,2.762417323887348
0.9150993526491874,0.708108375476094,0.3730241693556309,2.678469941020012
0.9164253288235575,0.7019261715688643,0.3671163832768798,2.7023597732186317
0.9162661930168909,0.7044878669025629,0.37211067974567413,2.7359118312597275
0.9164320136999594,0.7058131057685225,0.3641074951738119,2.6869596391916275
0.9159456622901969,0.7016338484024406,0.3567884787917137,2.748366743326187
0.9171244458444561,0.7044918788361411,0.35788475535809994,2.7353388145565987
0.9168151921538661,0.7042338979803591,0.35632213298231363,2.762010209262371
0.918519024203352,0.7060336200713921,0.3583445940166712,2.7422250881791115
0.9177496137859246,0.7045109889252489,0.3406376801431179,2.7819436118006706
0.9176668152281724,0.7020294347640064,0.35146976448595524,2.7498698756098747
0.9187839587153229,0.7007077204221375,0.3424054589122534,2.8176023215055466
0.9178108900300946,0.6993095953039352,0.34429105930030346,2.785290904343128
0.9187397821613787,0.7081244803455321,0.3432436501607299,2.7355789989233017
0.9178602579441245,0.7036815329759765,0.3474901160225272,2.761237546801567
0.9185860727357833,0.7016588477383645,0.3289014119654894,2.736124910414219
0.919904435056559,0.6958263194323113,0.33417932502925396,2.8628058210015297
0.920184705354912,0.7057671720980483,0.33462109230458736,2.793224848806858
0.91788122621342,0.703195466190009,0.332596218213439,2.783317856490612
0.9187764841322078,0.7047667228941656,0.3367649707943201,2.747089609503746
0.9194781305397154,0.6973885597187073,0.3429457414895296,2.7927933111786842
0.9185722632884532,0.6975409868854369,0.3289779666811228,2.8066503778100014
0.9211695077779332,0.6946497243073796,0.3334986921399832,2.817102499306202
0.9196211377171246,0.6996059585471648,0.33183639496564865,2.781574457883835
0.91886039190081,0.6952007963933018,0.3262708457186818,2.830432064831257
0.9211301597618996,0.6972007408466079,0.32523994240909815,2.8183991760015488
0.9196261323633081,0.6969170794683976,0.32417106069624424,2.8751231729984283
0.9185561705767535,0.6990565009786232,0.3348528565838933,2.8010776191949844
0.9187952659741567,0.7019788334562227,0.35465580970048904,2.803576946258545
0.9192787528157687,0.7020361860289686,0.34346710331737995,2.8516601994633675
0.9190708387297329,0.7046885009338579,0.3349880389869213,2.7761601582169533
0.9181455512763947,0.6945066900158738,0.34191614110022783,2.8301314786076546
0.9179775453093616,0.6931751632939614,0.3339809197932482,2.8614373356103897
0.9181697864972082,0.696401998159042,0.3405429180711508,2.782030902802944
0.9189742135890605,0.6955919893539184,0.3316167676821351,2.7819415628910065
0.9203651303580566,0.6964752354162181,0.31751076877117157,2.8085419461131096
0.9193327612823131,0.7007177373908738,0.33108301647007465,2.735743872821331
0.919508739912609,0.6950596748951059,0.3207760117948055,2.7926018834114075
0.9194756946974167,0.7003858887378067,0.3228045115247369,2.753986708819866
0.9210539003327411,0.6989798499692268,0.3243951164186001,2.796189121901989
0.9214245834790586,0.6968056229042313,0.32661361061036587,2.752862825989723
0.9215503528793273,0.6985414028937156,0.3180636502802372,2.800166107714176
0.9217173154198407,0.698646222335092,0.3253015819936991,2.776055872440338
0.92024950237044,0.6976685712891096,0.32860617619007826,2.7971166446805
0.9211409299129992,0.6968299881323197,0.3223608937114477,2.8536727502942085
0.922403103431008,0.6999957592027248,0.3237591478973627,2.784153960645199
0.9210288957966771,0.6972696056914872,0.3175008436664939,2.8289898559451103
0.9221413816624309,0.7013397245884017,0.3212154433131218,2.758794389665127
0.9209043585805011,0.695852051659428,0.3195010805502534,2.7987771779298782
0.9218556563394782,0.7011120731670064,0.3207889311015606,2.7551927119493484
0.9210233257684936,0.6963598025764846,0.32254372630268335,2.834007352590561
0.9219910047180325,0.6947196076030976,0.32549124024808407,2.8284029364585876
0.9217802845052537,0.6965999061415183,0.31127286888659,2.8279772996902466
0.9217883302066467,0.6988930123102102,0.3179264459758997,2.80624757707119
